Student_ID,Course_Code,Score,Grade,Points
120250004340,URR07-10101_01,21.00,B+,3.39
120250004340,IMP07-10211_01,25.00,A+,4.00
120250004340,IMP07-10212_01,83.50,B+,3.39
120250004340,IMP07-10213_01,180.00,A,3.79
120250004340,IMP07-10214_01,48.00,A+,4.00
120250004340,IMP07-10215_01,95.50,A+,4.00
120250004340,IMP07-ENA04_01,0.00,P,0.00
120250004340,URR07-10209_01,24.00,A+,4.00
120250004340,URR07-10210_01,23.00||8.00||15.00,A,3.79
120250004341,IMP07-10102_01,155.00,A-,3.59
120250004341,IMP07-10103_01,90.00,A,3.79
120250004341,IMP07-10104_01,88.00,A-,3.59
120250004341,IMP07-10105_01,44.00,A-,3.59
120250004341,IMP07-10106_01,21.00,B+,3.39
120250004341,IMP07-10107_01,21.50,A-,3.59
120250004341,IMP07-10108_01,24.00,A+,4.00
120250004341,IMP07-EA03_01,0.00,P,0.00
120250004341,URR07-10101_01,24.50,A+,4.00
120250004341,IMP07-10211_01,25.00,A+,4.00
120250004341,IMP07-10212_01,90.50,A,3.79
120250004341,IMP07-10213_01,180.00,A,3.79
120250004341,IMP07-10214_01,49.00,A+,4.00
120250004341,IMP07-10215_01,90.00,A,3.79
120250004341,IMP07-ENA04_01,0.00,P,0.00
120250004341,URR07-10209_01,25.00,A+,4.00
120250004341,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004342,IMP07-10102_01,155.50,A-,3.59
120250004342,IMP07-10103_01,76.00,B,3.19
120250004342,IMP07-10104_01,80.50,B+,3.39
120250004342,IMP07-10105_01,41.50,B+,3.39
120250004342,IMP07-10106_01,24.50,A+,4.00
120250004342,IMP07-10107_01,21.50,A-,3.59
120250004342,IMP07-10108_01,23.00,A,3.79
120250004342,IMP07-EA03_01,0.00,P,0.00
120250004342,URR07-10101_01,20.00,B+,3.39
120250004342,IMP07-10211_01,25.00,A+,4.00
120250004342,IMP07-10212_01,70.50,C+,2.99
120250004342,IMP07-10213_01,165.00,B+,3.39
120250004342,IMP07-10214_01,46.00,A,3.79
120250004342,IMP07-10215_01,95.50,A+,4.00
120250004342,IMP07-ENA04_01,0.00,P,0.00
120250004342,URR07-10209_01,24.00,A+,4.00
120250004342,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004343,IMP07-10102_01,126.00,C+,2.99
120250004343,IMP07-10103_01,69.00,C,2.79
120250004343,IMP07-10104_01,15.00,F,0.00
120250004343,IMP07-10105_01,32.50,C,2.79
120250004343,IMP07-10106_01,24.00,A+,4.00
120250004343,IMP07-10107_01,20.00,B+,3.39
120250004343,IMP07-10108_01,22.50,A,3.79
120250004343,IMP07-EA03_01,0.00,P,0.00
120250004343,URR07-10101_01,18.50,C+,2.99
120250004343,IMP07-10211_01,25.00,A+,4.00
120250004343,IMP07-10212_01,68.00,C,2.79
120250004343,IMP07-10213_01,131.00,C,2.79
120250004343,IMP07-10214_01,44.00,A-,3.59
120250004343,IMP07-10215_01,74.50,C+,2.99
120250004343,IMP07-ENA04_01,0.00,P,0.00
120250004343,URR07-10209_01,24.00,A+,4.00
120250004343,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004344,IMP07-10102_01,139.50,B,3.19
120250004344,IMP07-10103_01,79.00,B,3.19
120250004344,IMP07-10104_01,78.50,B,3.19
120250004344,IMP07-10105_01,41.00,B+,3.39
120250004344,IMP07-10106_01,23.50,A,3.79
120250004344,IMP07-10107_01,21.50,A-,3.59
120250004344,IMP07-10108_01,22.50,A,3.79
120250004344,IMP07-EA03_01,0.00,P,0.00
120250004344,URR07-10101_01,20.00,B+,3.39
120250004344,IMP07-10211_01,25.00,A+,4.00
120250004344,IMP07-10212_01,77.50,B,3.19
120250004344,IMP07-10213_01,151.00,B,3.19
120250004344,IMP07-10214_01,47.00,A,3.79
120250004344,IMP07-10215_01,90.00,A,3.79
120250004344,IMP07-ENA04_01,0.00,P,0.00
120250004344,URR07-10209_01,23.00,A,3.79
120250004344,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004345,IMP07-10102_01,167.50,A+,4.00
120250004345,IMP07-10103_01,95.00,A+,4.00
120250004345,IMP07-10104_01,96.00,A+,4.00
120250004345,IMP07-10105_01,48.00,A+,4.00
120250004345,IMP07-10106_01,24.50,A+,4.00
120250004345,IMP07-10107_01,25.00,A+,4.00
120250004345,IMP07-10108_01,24.00,A+,4.00
120250004345,IMP07-EA03_01,0.00,P,0.00
120250004345,URR07-10101_01,23.50,A,3.79
120250004345,IMP07-10211_01,25.00,A+,4.00
120250004345,IMP07-10212_01,92.00,A,3.79
120250004345,IMP07-10213_01,190.00,A+,4.00
120250004345,IMP07-10214_01,48.00,A+,4.00
120250004345,IMP07-10215_01,97.00,A+,4.00
120250004345,IMP07-ENA04_01,0.00,P,0.00
120250004345,URR07-10209_01,23.00,A,3.79
120250004345,URR07-10210_01,23.00||8.00||15.00,A,3.79
120250004346,IMP07-10102_01,166.50,A+,4.00
120250004346,IMP07-10103_01,93.00,A,3.79
120250004346,IMP07-10104_01,92.50,A,3.79
120250004346,IMP07-10105_01,43.50,A-,3.59
120250004346,IMP07-10106_01,24.50,A+,4.00
120250004346,IMP07-10107_01,25.00,A+,4.00
120250004346,IMP07-10108_01,24.00,A+,4.00
120250004346,IMP07-EA03_01,0.00,P,0.00
120250004346,URR07-10101_01,23.50,A,3.79
120250004346,IMP07-10211_01,25.00,A+,4.00
120250004346,IMP07-10212_01,87.50,A-,3.59
120250004346,IMP07-10213_01,188.50,A,3.79
120250004346,IMP07-10214_01,48.00,A+,4.00
120250004346,IMP07-10215_01,92.50,A,3.79
120250004346,IMP07-ENA04_01,0.00,P,0.00
120250004346,URR07-10209_01,22.00,A-,3.59
120250004346,URR07-10210_01,23.00||8.00||15.00,A,3.79
120250004347,IMP07-10102_01,149.00,A-,3.59
120250004347,IMP07-10103_01,86.00,A-,3.59
120250004347,IMP07-10104_01,80.50,B+,3.39
120250004347,IMP07-10105_01,35.00,C+,2.99
120250004347,IMP07-10106_01,20.00,B+,3.39
120250004347,IMP07-10107_01,18.00,C+,2.99
120250004347,IMP07-10108_01,22.50,A,3.79
120250004347,IMP07-EA03_01,0.00,P,0.00
120250004347,URR07-10101_01,21.50,A-,3.59
120250004347,IMP07-10211_01,25.00,A+,4.00
120250004347,IMP07-10212_01,82.50,B+,3.39
120250004347,IMP07-10213_01,158.00,B,3.19
120250004347,IMP07-10214_01,47.00,A,3.79
120250004347,IMP07-10215_01,87.50,A-,3.59
120250004347,IMP07-ENA04_01,0.00,P,0.00
120250004347,URR07-10209_01,22.00,A-,3.59
120250004347,URR07-10210_01,22.00||9.00||13.00,A-,3.59
120250004348,IMP07-10102_01,159.00,A,3.79
120250004348,IMP07-10103_01,86.00,A-,3.59
120250004348,IMP07-10104_01,79.00,B,3.19
120250004348,IMP07-10105_01,41.00,B+,3.39
120250004348,IMP07-10106_01,24.50,A+,4.00
120250004348,IMP07-10107_01,20.50,B+,3.39
120250004348,IMP07-10108_01,23.50,A,3.79
120250004348,IMP07-EA03_01,0.00,P,0.00
120250004348,URR07-10101_01,20.50,B+,3.39
120250004348,IMP07-10211_01,25.00,A+,4.00
120250004348,IMP07-10212_01,83.00,B+,3.39
120250004348,IMP07-10213_01,180.00,A,3.79
120250004348,IMP07-10214_01,48.00,A+,4.00
120250004348,IMP07-10215_01,96.50,A+,4.00
120250004348,IMP07-ENA04_01,0.00,P,0.00
120250004348,URR07-10209_01,22.00,A-,3.59
120250004348,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004349,IMP07-10102_01,153.00,A-,3.59
120250004349,IMP07-10103_01,90.00,A,3.79
120250004349,IMP07-10104_01,79.50,B,3.19
120250004349,IMP07-10105_01,38.50,B,3.19
120250004349,IMP07-10106_01,24.50,A+,4.00
120250004349,IMP07-10107_01,21.50,A-,3.59
120250004349,IMP07-10108_01,21.50,A-,3.59
120250004349,IMP07-EA03_01,0.00,P,0.00
120250004349,URR07-10101_01,22.50,A,3.79
120250004349,IMP07-10211_01,25.00,A+,4.00
120250004349,IMP07-10212_01,82.50,B+,3.39
120250004349,IMP07-10213_01,169.50,B+,3.39
120250004349,IMP07-10214_01,47.00,A,3.79
120250004349,IMP07-10215_01,94.00,A,3.79
120250004349,IMP07-ENA04_01,0.00,P,0.00
120250004349,URR07-10209_01,23.00,A,3.79
120250004349,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004350,IMP07-10102_01,(Abs),F,0.00
120250004350,IMP07-10103_01,(Abs),F,0.00
120250004350,IMP07-10104_01,(Abs),F,0.00
120250004350,IMP07-10105_01,(Abs),F,0.00
120250004350,IMP07-10106_01,(Abs),F,0.00
120250004350,IMP07-10107_01,(Abs),F,0.00
120250004350,IMP07-10108_01,(Abs),F,0.00
120250004350,IMP07-EA03_01,(Abs),NP,0.00
120250004350,URR07-10101_01,(Abs),F,0.00
120250004350,IMP07-10211_01,(Abs),F,0.00
120250004350,IMP07-10212_01,(Abs),F,0.00
120250004350,IMP07-10213_01,(Abs),F,0.00
120250004350,IMP07-10214_01,(Abs),F,0.00
120250004350,IMP07-10215_01,(Abs),F,0.00
120250004350,IMP07-ENA04_01,(Abs),F,0.00
120250004350,URR07-10209_01,(Abs),F,0.00
120250004350,URR07-10210_01,(Abs),F,0.00
120250004351,IMP07-10102_01,149.00,A-,3.59
120250004351,IMP07-10103_01,84.00,B+,3.39
120250004351,IMP07-10104_01,78.00,B,3.19
120250004351,IMP07-10105_01,42.00,B+,3.39
120250004351,IMP07-10106_01,23.00,A,3.79
120250004351,IMP07-10107_01,24.00,A+,4.00
120250004351,IMP07-10108_01,22.00,A-,3.59
120250004351,IMP07-EA03_01,0.00,P,0.00
120250004351,URR07-10101_01,21.50,A-,3.59
120250004351,IMP07-10211_01,21.00,B+,3.39
120250004351,IMP07-10212_01,78.50,B,3.19
120250004351,IMP07-10213_01,178.50,A-,3.59
120250004351,IMP07-10214_01,47.00,A,3.79
120250004351,IMP07-10215_01,89.50,A-,3.59
120250004351,IMP07-ENA04_01,0.00,P,0.00
120250004351,URR07-10209_01,24.00,A+,4.00
120250004351,URR07-10210_01,22.00||7.00||15.00,A-,3.59
120250004352,IMP07-10102_01,166.50,A+,4.00
120250004352,IMP07-10103_01,94.00,A,3.79
120250004352,IMP07-10104_01,91.50,A,3.79
120250004352,IMP07-10105_01,45.00,A,3.79
120250004352,IMP07-10106_01,23.50,A,3.79
120250004352,IMP07-10107_01,23.50,A,3.79
120250004352,IMP07-10108_01,24.00,A+,4.00
120250004352,IMP07-EA03_01,0.00,P,0.00
120250004352,URR07-10101_01,24.00,A+,4.00
120250004352,IMP07-10211_01,22.00,A-,3.59
120250004352,IMP07-10212_01,84.50,B+,3.39
120250004352,IMP07-10213_01,170.50,A-,3.59
120250004352,IMP07-10214_01,47.00,A,3.79
120250004352,IMP07-10215_01,92.50,A,3.79
120250004352,IMP07-ENA04_01,0.00,P,0.00
120250004352,URR07-10209_01,24.00,A+,4.00
120250004352,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004353,IMP07-10102_01,154.50,A-,3.59
120250004353,IMP07-10103_01,81.00,B+,3.39
120250004353,IMP07-10104_01,79.50,B,3.19
120250004353,IMP07-10105_01,42.00,B+,3.39
120250004353,IMP07-10106_01,24.50,A+,4.00
120250004353,IMP07-10107_01,18.50,C+,2.99
120250004353,IMP07-10108_01,23.00,A,3.79
120250004353,IMP07-EA03_01,0.00,P,0.00
120250004353,URR07-10101_01,23.50,A,3.79
120250004353,IMP07-10211_01,25.00,A+,4.00
120250004353,IMP07-10212_01,83.00,B+,3.39
120250004353,IMP07-10213_01,175.50,A-,3.59
120250004353,IMP07-10214_01,48.00,A+,4.00
120250004353,IMP07-10215_01,92.00,A,3.79
120250004353,IMP07-ENA04_01,0.00,P,0.00
120250004353,URR07-10209_01,23.00,A,3.79
120250004353,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004354,IMP07-10102_01,156.00,A-,3.59
120250004354,IMP07-10103_01,85.00,A-,3.59
120250004354,IMP07-10104_01,82.50,B+,3.39
120250004354,IMP07-10105_01,40.50,B+,3.39
120250004354,IMP07-10106_01,23.00,A,3.79
120250004354,IMP07-10107_01,21.00,B+,3.39
120250004354,IMP07-10108_01,23.50,A,3.79
120250004354,IMP07-EA03_01,0.00,P,0.00
120250004354,URR07-10101_01,23.00,A,3.79
120250004354,IMP07-10211_01,25.00,A+,4.00
120250004354,IMP07-10212_01,80.50,B+,3.39
120250004354,IMP07-10213_01,141.00,C+,2.99
120250004354,IMP07-10214_01,47.00,A,3.79
120250004354,IMP07-10215_01,91.50,A,3.79
120250004354,IMP07-ENA04_01,0.00,P,0.00
120250004354,URR07-10209_01,22.00,A-,3.59
120250004354,URR07-10210_01,19.00||4.00||15.00,B,3.19
120250004355,IMP07-10102_01,151.00,A-,3.59
120250004355,IMP07-10103_01,91.00,A,3.79
120250004355,IMP07-10104_01,85.50,A-,3.59
120250004355,IMP07-10105_01,39.50,B,3.19
120250004355,IMP07-10106_01,22.50,A,3.79
120250004355,IMP07-10107_01,18.50,C+,2.99
120250004355,IMP07-10108_01,21.00,B+,3.39
120250004355,IMP07-EA03_01,0.00,P,0.00
120250004355,URR07-10101_01,25.00,A+,4.00
120250004355,IMP07-10211_01,24.00,A+,4.00
120250004355,IMP07-10212_01,81.00,B+,3.39
120250004355,IMP07-10213_01,166.00,B+,3.39
120250004355,IMP07-10214_01,46.00,A,3.79
120250004355,IMP07-10215_01,81.50,B+,3.39
120250004355,IMP07-ENA04_01,0.00,P,0.00
120250004355,URR07-10209_01,24.00,A+,4.00
120250004355,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004356,IMP07-10102_01,161.50,A,3.79
120250004356,IMP07-10103_01,85.00,A-,3.59
120250004356,IMP07-10104_01,85.50,A-,3.59
120250004356,IMP07-10105_01,40.50,B+,3.39
120250004356,IMP07-10106_01,24.00,A+,4.00
120250004356,IMP07-10107_01,24.00,A+,4.00
120250004356,IMP07-10108_01,23.00,A,3.79
120250004356,IMP07-EA03_01,0.00,P,0.00
120250004356,URR07-10101_01,22.00,A-,3.59
120250004356,IMP07-10211_01,25.00,A+,4.00
120250004356,IMP07-10212_01,88.00,A-,3.59
120250004356,IMP07-10213_01,175.50,A-,3.59
120250004356,IMP07-10214_01,48.00,A+,4.00
120250004356,IMP07-10215_01,88.50,A-,3.59
120250004356,IMP07-ENA04_01,0.00,P,0.00
120250004356,URR07-10209_01,22.00,A-,3.59
120250004356,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004357,IMP07-10102_01,156.00,A-,3.59
120250004357,IMP07-10103_01,85.00,A-,3.59
120250004357,IMP07-10104_01,88.00,A-,3.59
120250004357,IMP07-10105_01,42.50,A-,3.59
120250004357,IMP07-10106_01,24.50,A+,4.00
120250004357,IMP07-10107_01,22.00,A-,3.59
120250004357,IMP07-10108_01,23.00,A,3.79
120250004357,IMP07-EA03_01,0.00,P,0.00
120250004357,URR07-10101_01,23.50,A,3.79
120250004357,IMP07-10211_01,25.00,A+,4.00
120250004357,IMP07-10212_01,86.00,A-,3.59
120250004357,IMP07-10213_01,181.00,A,3.79
120250004357,IMP07-10214_01,49.00,A+,4.00
120250004357,IMP07-10215_01,91.00,A,3.79
120250004357,IMP07-ENA04_01,0.00,P,0.00
120250004357,URR07-10209_01,24.00,A+,4.00
120250004357,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004358,IMP07-10102_01,163.00,A,3.79
120250004358,IMP07-10103_01,85.00,A-,3.59
120250004358,IMP07-10104_01,88.00,A-,3.59
120250004358,IMP07-10105_01,44.50,A-,3.59
120250004358,IMP07-10106_01,23.00,A,3.79
120250004358,IMP07-10107_01,22.00,A-,3.59
120250004358,IMP07-10108_01,22.50,A,3.79
120250004358,IMP07-EA03_01,0.00,P,0.00
120250004358,URR07-10101_01,22.50,A,3.79
120250004358,IMP07-10211_01,23.00,A,3.79
120250004358,IMP07-10212_01,74.00,C+,2.99
120250004358,IMP07-10213_01,150.00,B,3.19
120250004358,IMP07-10214_01,38.00,B,3.19
120250004358,IMP07-10215_01,79.00,B,3.19
120250004358,IMP07-ENA04_01,0.00,P,0.00
120250004358,URR07-10209_01,22.00,A-,3.59
120250004358,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004359,IMP07-10102_01,118.00,C,2.79
120250004359,IMP07-10103_01,61.00,D,2.59
120250004359,IMP07-10104_01,9.00,F,0.00
120250004359,IMP07-10105_01,7.00,F,0.00
120250004359,IMP07-10106_01,21.00,B+,3.39
120250004359,IMP07-10107_01,15.00,D,2.59
120250004359,IMP07-10108_01,22.50,A,3.79
120250004359,IMP07-EA03_01,0.00,P,0.00
120250004359,URR07-10101_01,20.00,B+,3.39
120250004359,IMP07-10211_01,25.00,A+,4.00
120250004359,IMP07-10212_01,12.00,F,0.00
120250004359,IMP07-10213_01,112.50,F,0.00
120250004359,IMP07-10214_01,35.00,C+,2.99
120250004359,IMP07-10215_01,64.00,D,2.59
120250004359,IMP07-ENA04_01,0.00,P,0.00
120250004359,URR07-10209_01,23.00,A,3.79
120250004359,URR07-10210_01,21.00||7.00||14.00,B+,3.39
120250004360,IMP07-10102_01,154.00,A-,3.59
120250004360,IMP07-10103_01,84.00,B+,3.39
120250004360,IMP07-10104_01,83.00,B+,3.39
120250004360,IMP07-10105_01,41.50,B+,3.39
120250004360,IMP07-10106_01,23.50,A,3.79
120250004360,IMP07-10107_01,23.00,A,3.79
120250004360,IMP07-10108_01,24.50,A+,4.00
120250004360,IMP07-EA03_01,0.00,P,0.00
120250004360,URR07-10101_01,23.00,A,3.79
120250004360,IMP07-10211_01,24.00,A+,4.00
120250004360,IMP07-10212_01,86.50,A-,3.59
120250004360,IMP07-10213_01,178.50,A-,3.59
120250004360,IMP07-10214_01,46.00,A,3.79
120250004360,IMP07-10215_01,80.00,B+,3.39
120250004360,IMP07-ENA04_01,0.00,P,0.00
120250004360,URR07-10209_01,24.00,A+,4.00
120250004360,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004361,IMP07-10102_01,155.00,A-,3.59
120250004361,IMP07-10103_01,91.00,A,3.79
120250004361,IMP07-10104_01,78.50,B,3.19
120250004361,IMP07-10105_01,44.00,A-,3.59
120250004361,IMP07-10106_01,24.00,A+,4.00
120250004361,IMP07-10107_01,22.50,A,3.79
120250004361,IMP07-10108_01,22.50,A,3.79
120250004361,IMP07-EA03_01,0.00,P,0.00
120250004361,URR07-10101_01,22.50,A,3.79
120250004361,IMP07-10211_01,23.00,A,3.79
120250004361,IMP07-10212_01,81.50,B+,3.39
120250004361,IMP07-10213_01,166.50,B+,3.39
120250004361,IMP07-10214_01,46.00,A,3.79
120250004361,IMP07-10215_01,85.00,A-,3.59
120250004361,IMP07-ENA04_01,0.00,P,0.00
120250004361,URR07-10209_01,25.00,A+,4.00
120250004361,URR07-10210_01,(Abs),F,0.00
120250004362,IMP07-10102_01,155.50,A-,3.59
120250004362,IMP07-10103_01,83.00,B+,3.39
120250004362,IMP07-10104_01,78.00,B,3.19
120250004362,IMP07-10105_01,39.50,B,3.19
120250004362,IMP07-10106_01,23.50,A,3.79
120250004362,IMP07-10107_01,22.50,A,3.79
120250004362,IMP07-10108_01,21.00,B+,3.39
120250004362,IMP07-EA03_01,0.00,P,0.00
120250004362,URR07-10101_01,23.00,A,3.79
120250004362,IMP07-10211_01,24.00,A+,4.00
120250004362,IMP07-10212_01,67.50,C,2.79
120250004362,IMP07-10213_01,154.00,B,3.19
120250004362,IMP07-10214_01,45.00,A,3.79
120250004362,IMP07-10215_01,84.50,B+,3.39
120250004362,IMP07-ENA04_01,0.00,P,0.00
120250004362,URR07-10209_01,23.00,A,3.79
120250004362,URR07-10210_01,19.00||5.00||14.00,B,3.19
120250004363,IMP07-10102_01,162.50,A,3.79
120250004363,IMP07-10103_01,91.00,A,3.79
120250004363,IMP07-10104_01,91.50,A,3.79
120250004363,IMP07-10105_01,49.50,A+,4.00
120250004363,IMP07-10106_01,24.50,A+,4.00
120250004363,IMP07-10107_01,23.50,A,3.79
120250004363,IMP07-10108_01,24.50,A+,4.00
120250004363,IMP07-EA03_01,0.00,P,0.00
120250004363,URR07-10101_01,22.50,A,3.79
120250004363,IMP07-10211_01,24.00,A+,4.00
120250004363,IMP07-10212_01,89.00,A-,3.59
120250004363,IMP07-10213_01,190.50,A+,4.00
120250004363,IMP07-10214_01,48.00,A+,4.00
120250004363,IMP07-10215_01,96.50,A+,4.00
120250004363,IMP07-ENA04_01,0.00,P,0.00
120250004363,URR07-10209_01,25.00,A+,4.00
120250004363,URR07-10210_01,23.00||9.00||14.00,A,3.79
120250004364,IMP07-10102_01,120.50,C,2.79
120250004364,IMP07-10103_01,65.00,C,2.79
120250004364,IMP07-10104_01,56.50,F,0.00
120250004364,IMP07-10105_01,32.50,C,2.79
120250004364,IMP07-10106_01,19.50,B,3.19
120250004364,IMP07-10107_01,20.50,B+,3.39
120250004364,IMP07-10108_01,20.00,B+,3.39
120250004364,IMP07-EA03_01,0.00,P,0.00
120250004364,URR07-10101_01,19.00,B,3.19
120250004364,IMP07-10211_01,23.00,A,3.79
120250004364,IMP07-10212_01,66.00,C,2.79
120250004364,IMP07-10213_01,138.00,C,2.79
120250004364,IMP07-10214_01,48.00,A+,4.00
120250004364,IMP07-10215_01,79.00,B,3.19
120250004364,IMP07-ENA04_01,0.00,P,0.00
120250004364,URR07-10209_01,24.00,A+,4.00
120250004364,URR07-10210_01,24.00||9.00||15.00,A+,4.00
120250004365,IMP07-10102_01,162.00,A,3.79
120250004365,IMP07-10103_01,88.00,A-,3.59
120250004365,IMP07-10104_01,85.50,A-,3.59
120250004365,IMP07-10105_01,42.00,B+,3.39
120250004365,IMP07-10106_01,24.50,A+,4.00
120250004365,IMP07-10107_01,22.50,A,3.79
120250004365,IMP07-10108_01,23.50,A,3.79
120250004365,IMP07-EA03_01,0.00,P,0.00
120250004365,URR07-10101_01,24.00,A+,4.00
120250004365,IMP07-10211_01,25.00,A+,4.00
120250004365,IMP07-10212_01,85.00,A-,3.59
120250004365,IMP07-10213_01,187.50,A,3.79
120250004365,IMP07-10214_01,49.00,A+,4.00
120250004365,IMP07-10215_01,95.50,A+,4.00
120250004365,IMP07-ENA04_01,0.00,P,0.00
120250004365,URR07-10209_01,25.00,A+,4.00
120250004365,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004366,IMP07-10102_01,155.50,A-,3.59
120250004366,IMP07-10103_01,80.00,B+,3.39
120250004366,IMP07-10104_01,82.00,B+,3.39
120250004366,IMP07-10105_01,43.00,A-,3.59
120250004366,IMP07-10106_01,24.50,A+,4.00
120250004366,IMP07-10107_01,21.00,B+,3.39
120250004366,IMP07-10108_01,23.00,A,3.79
120250004366,IMP07-EA03_01,0.00,P,0.00
120250004366,URR07-10101_01,23.00,A,3.79
120250004366,IMP07-10211_01,25.00,A+,4.00
120250004366,IMP07-10212_01,84.50,B+,3.39
120250004366,IMP07-10213_01,172.50,A-,3.59
120250004366,IMP07-10214_01,48.00,A+,4.00
120250004366,IMP07-10215_01,92.00,A,3.79
120250004366,IMP07-ENA04_01,0.00,P,0.00
120250004366,URR07-10209_01,25.00,A+,4.00
120250004366,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004367,IMP07-10102_01,162.50,A,3.79
120250004367,IMP07-10103_01,93.00,A,3.79
120250004367,IMP07-10104_01,87.00,A-,3.59
120250004367,IMP07-10105_01,47.50,A+,4.00
120250004367,IMP07-10106_01,24.50,A+,4.00
120250004367,IMP07-10107_01,24.00,A+,4.00
120250004367,IMP07-10108_01,24.00,A+,4.00
120250004367,IMP07-EA03_01,0.00,P,0.00
120250004367,URR07-10101_01,23.00,A,3.79
120250004367,IMP07-10211_01,22.00,A-,3.59
120250004367,IMP07-10212_01,91.50,A,3.79
120250004367,IMP07-10213_01,183.00,A,3.79
120250004367,IMP07-10214_01,47.00,A,3.79
120250004367,IMP07-10215_01,96.50,A+,4.00
120250004367,IMP07-ENA04_01,0.00,P,0.00
120250004367,URR07-10209_01,24.00,A+,4.00
120250004367,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004368,IMP07-10102_01,140.50,B+,3.39
120250004368,IMP07-10103_01,86.00,A-,3.59
120250004368,IMP07-10104_01,78.00,B,3.19
120250004368,IMP07-10105_01,40.00,B+,3.39
120250004368,IMP07-10106_01,23.50,A,3.79
120250004368,IMP07-10107_01,18.50,C+,2.99
120250004368,IMP07-10108_01,20.00,B+,3.39
120250004368,IMP07-EA03_01,0.00,P,0.00
120250004368,URR07-10101_01,22.00,A-,3.59
120250004368,IMP07-10211_01,25.00,A+,4.00
120250004368,IMP07-10212_01,71.00,C+,2.99
120250004368,IMP07-10213_01,165.50,B+,3.39
120250004368,IMP07-10214_01,47.00,A,3.79
120250004368,IMP07-10215_01,90.00,A,3.79
120250004368,IMP07-ENA04_01,0.00,P,0.00
120250004368,URR07-10209_01,22.00,A-,3.59
120250004368,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004369,IMP07-10102_01,12.50,F,0.00
120250004369,IMP07-10103_01,6.00,F,0.00
120250004369,IMP07-10104_01,1.50,F,0.00
120250004369,IMP07-10105_01,3.00,F,0.00
120250004369,IMP07-10106_01,6.50,F,0.00
120250004369,IMP07-10107_01,10.50,F,0.00
120250004369,IMP07-10108_01,7.50,F,0.00
120250004369,IMP07-EA03_01,0.00,NP,0.00
120250004369,URR07-10101_01,9.50,F,0.00
120250004369,IMP07-10211_01,(Abs),F,0.00
120250004369,IMP07-10212_01,(Abs),F,0.00
120250004369,IMP07-10213_01,(Abs),F,0.00
120250004369,IMP07-10214_01,(Abs),F,0.00
120250004369,IMP07-10215_01,(Abs),F,0.00
120250004369,IMP07-ENA04_01,(Abs),F,0.00
120250004369,URR07-10209_01,(Abs),F,0.00
120250004369,URR07-10210_01,(Abs),F,0.00
120250004370,IMP07-10102_01,161.50,A,3.79
120250004370,IMP07-10103_01,93.00,A,3.79
120250004370,IMP07-10104_01,94.00,A,3.79
120250004370,IMP07-10105_01,49.50,A+,4.00
120250004370,IMP07-10106_01,24.00,A+,4.00
120250004370,IMP07-10107_01,24.50,A+,4.00
120250004370,IMP07-10108_01,24.00,A+,4.00
120250004370,IMP07-EA03_01,0.00,P,0.00
120250004370,URR07-10101_01,22.50,A,3.79
120250004370,IMP07-10211_01,24.00,A+,4.00
120250004370,IMP07-10212_01,89.00,A-,3.59
120250004370,IMP07-10213_01,188.00,A,3.79
120250004370,IMP07-10214_01,48.00,A+,4.00
120250004370,IMP07-10215_01,94.00,A,3.79
120250004370,IMP07-ENA04_01,0.00,P,0.00
120250004370,URR07-10209_01,25.00,A+,4.00
120250004370,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250004371,IMP07-10102_01,125.00,C+,2.99
120250004371,IMP07-10103_01,69.00,C,2.79
120250004371,IMP07-10104_01,15.00,F,0.00
120250004371,IMP07-10105_01,36.50,C+,2.99
120250004371,IMP07-10106_01,20.00,B+,3.39
120250004371,IMP07-10107_01,20.50,B+,3.39
120250004371,IMP07-10108_01,22.00,A-,3.59
120250004371,IMP07-EA03_01,0.00,P,0.00
120250004371,URR07-10101_01,21.00,B+,3.39
120250004371,IMP07-10211_01,24.00,A+,4.00
120250004371,IMP07-10212_01,60.00,D,2.59
120250004371,IMP07-10213_01,157.50,B,3.19
120250004371,IMP07-10214_01,38.00,B,3.19
120250004371,IMP07-10215_01,82.00,B+,3.39
120250004371,IMP07-ENA04_01,0.00,P,0.00
120250004371,URR07-10209_01,25.00,A+,4.00
120250004371,URR07-10210_01,19.00||4.00||15.00,B,3.19
120250004372,IMP07-10102_01,114.00,C,2.79
